product_id,brand,model,model_number,company,product_name,series,processor,graphics_processor,dedicated_graphics,ram_gb,base_clock_ghz,cache,storage_description,storage_gb,storage_type,screen_size_inch,resolution,resolution_width,resolution_height,resolution_pixels,weight_kg,dimensions,length_mm,width_mm,thickness_mm,operating_system,wifi,bluetooth_version,number_of_usb_ports,usb_port_description,usb_2_count,usb_3_count,usb_total_parsed,touch_screen,fingerprint_sensor,internal_mic,pointer_device,battery_cell,colour,mic_in,speakers,multi_card_slot,rj45_lan,hdmi_port,ethernet,price_inr,rating_score,total_ratings,rating_1_pct,rating_2_pct,rating_3_pct,rating_4_pct,rating_5_pct,product_type,id,text,touchpad
LAP_d0be0f4f6432,Dell,Vostro 14 3445,3445,dell,"Dell Vostro 3445 Laptop (Linux, 2GB RAM, 500GB HDD, AMD Grey, 14 inch)",Vostro 14,AMD APU Quad Core A6 6th Gen A6 6310,AMD Radeon R5 M230,False,2.0,2.16,,500GB,2.0,HDD,13.9,1366x768 pixels,1366.0,768.0,1049088.0,2.04,346.00 x 246.00 x 25.40,346.0,246.0,25.4,Ubuntu,802.11 ac,4.0,3,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,False,False,Yes,Touchpad,4.0,Grey,Yes,Yes,SD Card Reader,,,Yes,21500.0,1.0,2.0,100.0,0.0,0.0,0.0,0.0,laptop,LAP_d0be0f4f6432,"Brand: Dell. Model: Vostro 14 3445. Product: Dell Vostro 3445 Laptop (Linux, 2GB RAM, 500GB HDD, AMD Grey, 14 inch). Processor: AMD APU Quad Core A6 6th Gen A6 6310. RAM: 2.0 GB. Storage capacity: 2.0 GB. Storage type: HDD. Graphics processor: AMD Radeon R5 M230. Dedicated graphics: No. Screen size: 13.9 inches. Weight: 2.04 kg. Price: ₹21500.0. Rating: 1.0 out of 5.",
LAP_e4af02822683,Asus,VivoBook A9 X542BA-GQ024T,A9 VIVOBOOK-A9-X542BA-GQ024T,asus,"Asus Vivobook A9 VIVOBOOK-A9-X542BA-GQ024T Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Grey, 15.6 inch)",VivoBook,AMD APU Dual Core A9 9420,AMD Radeon R5,,4.0,3.0,1MB,500GB,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.3,380.00 x 251.00 x 23.20,380.0,251.0,23.2,Windows 10 Home,802.11 b/g/n,4.0,4,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,2.0,Grey,Yes,,SD Card Reader,Yes,,10/100/1000 Base T,21990.0,3.4,10.0,20.0,10.0,10.0,30.0,30.0,laptop,LAP_e4af02822683,"Brand: Asus. Model: VivoBook A9 X542BA-GQ024T. Product: Asus Vivobook A9 VIVOBOOK-A9-X542BA-GQ024T Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Grey, 15.6 inch). Processor: AMD APU Dual Core A9 9420. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: AMD Radeon R5. Screen size: 15.6 inches. Weight: 2.3 kg. Price: ₹21990.0. Rating: 3.4 out of 5.",Yes
LAP_1c374ffd3a12,MSI,Dominator Pro 9S7-16L221-021,9S7-16L221-021,msi,"MSI Dominator Pro 9S7-16L221-021 Laptop (16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Dominator Pro,Intel Core i7 7th Gen 7700HQ,Nvidia GeForce GTX 1060,,16.0,2.8,6MB,No,16.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.2,383.00 x 260.00 x 29.00,383.0,260.0,29.0,Windows 10 Home,802.11 n/ac,4.2,4,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,6.0,Black,Yes,4 Speakers,,Yes,,Killer GB LAN,129999.0,4.5,2.0,0.0,0.0,0.0,50.0,50.0,laptop,LAP_1c374ffd3a12,"Brand: MSI. Model: Dominator Pro 9S7-16L221-021. Product: MSI Dominator Pro 9S7-16L221-021 Laptop (16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch). Processor: Intel Core i7 7th Gen 7700HQ. RAM: 16.0 GB. Storage capacity: 16.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce GTX 1060. Screen size: 15.6 inches. Weight: 2.2 kg. Price: ₹129999.0. Rating: 4.5 out of 5.",Yes
LAP_09b1fbf8bfba,Asus,X542BP-GQ036T,X542BP-GQ036T,asus,"Asus X542BP-GQ036T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Dual Core, Grey, 15.6 inch)",,,AMD Radeon R5,,8.0,3.0,1MB,No,8.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.3,380.00 x 251.00 x 23.20,380.0,251.0,23.2,Windows 10 Home,802.11 b/g/n,4.0,4,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,2.0,Dark Grey,Yes,Yes,SD Card Reader,Yes,,10/100/1000 Base T,26490.0,4.15,36.0,8.0,0.0,8.0,36.0,47.0,laptop,LAP_09b1fbf8bfba,"Brand: Asus. Model: X542BP-GQ036T. Product: Asus X542BP-GQ036T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Dual Core, Grey, 15.6 inch). RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: AMD Radeon R5. Screen size: 15.6 inches. Weight: 2.3 kg. Price: ₹26490.0. Rating: 4.15 out of 5.",Yes
LAP_704b9866d183,Dell,Vostro 14 3000 3478,14 3000 3478,dell,"Dell Vostro 14 3000 3478 Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 14.0 Inch)",Vostro,Intel Core i5 8th Gen 8250U,AMD Radeon 520 Graphics,,4.0,1.6,6MB,1TB,4.0,HDD,14.0,1366x768 pixels,1366.0,768.0,1049088.0,1.76,345.00 x 243.00 x 23.35,345.0,243.0,23.35,Linux,802.11 ac,4.1,3,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,,Black,Yes,Stereo Speakers,SD Card Reader,Yes,,10/100/1000 Base T,35990.0,3.93,489.0,12.0,4.0,10.0,27.0,47.0,laptop,LAP_704b9866d183,"Brand: Dell. Model: Vostro 14 3000 3478. Product: Dell Vostro 14 3000 3478 Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 14.0 Inch). Processor: Intel Core i5 8th Gen 8250U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: AMD Radeon 520 Graphics. Screen size: 14.0 inches. Weight: 1.76 kg. Price: ₹35990.0. Rating: 3.93 out of 5.",Yes
LAP_f3fb937471a3,Acer,Aspire E E5-571-5552,E5-571-5552,acer,"Acer Aspire E E5-571-5552 Laptop (Windows 8.1, 4GB RAM, 500GB HDD, Intel Core i5, Black, 16 inch)",Aspire E,Intel Core i5,Intel Integrated HD Graphics 4400,False,4.0,1.7,3MB,500GB,4.0,HDD,16.0,,,,,2.5,381.60 x 256.00 x 30.30,381.6,256.0,30.3,Windows 8.1,802.11 b/g/n,4.0,3,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,False,False,Yes,Touchpad,,Black,Yes,,Yes,Yes,Standard,Gigabit Ethernet,66683.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_f3fb937471a3,"Brand: Acer. Model: Aspire E E5-571-5552. Product: Acer Aspire E E5-571-5552 Laptop (Windows 8.1, 4GB RAM, 500GB HDD, Intel Core i5, Black, 16 inch). Processor: Intel Core i5. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics 4400. Dedicated graphics: No. Screen size: 16.0 inches. Weight: 2.5 kg. Price: ₹66683.0.",Yes
LAP_c9419dba2911,HP,Omen 17-AN010TX,17-AN010TX,hp,"HP Omen 17-AN010TX Laptop (Windows 10, 6GB RAM, 1000GB HDD, Intel Core i7, Shadow Black, 17.3 inch)",Omen,Intel Core i7 7th Gen 7700HQ,Nvidia GeForce GTX 1060,,6.0,2.8,6MB,No,6.0,HDD,17.3,1920x1080 pixels,1920.0,1080.0,2073600.0,3.78,422.90 x 304.00 x 33.02,422.9,304.0,33.02,Windows 10 Home,802.11 ac,4.2,5,3 x USB 3.0,0,3,3.0,False,False,Yes,Touchpad,8.0,Shadow Black,Yes,2 Speakers,Digital Media Reader,Yes,,Gigabit Ethernet,175196.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_c9419dba2911,"Brand: HP. Model: Omen 17-AN010TX. Product: HP Omen 17-AN010TX Laptop (Windows 10, 6GB RAM, 1000GB HDD, Intel Core i7, Shadow Black, 17.3 inch). Processor: Intel Core i7 7th Gen 7700HQ. RAM: 6.0 GB. Storage capacity: 6.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce GTX 1060. Screen size: 17.3 inches. Weight: 3.78 kg. Price: ₹175196.0.",Yes
LAP_b7246faf75c1,Asus,ROG GL552JX-CN316T,GL552JX-CN316T,asus,"Asus Rog GL552JX-CN316T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",ROG,Intel Core i7 4th Gen 4750HQ,Nvidia GeForce GTX 950M,,8.0,2.0,,1TB,8.0,HDD,15.6,1980x1080 pixels,1980.0,1080.0,2138400.0,2.6,82.80 x 38.20 x 25.50,82.8,38.2,25.5,Windows 10,802.11 b/g/n,4.0,3,3 x USB 3.0,0,3,3.0,False,True,Yes,,,Black,Yes,Yes,3 in 1 card Reader,Yes,Standard,10/100/1000 Base T,81990.0,3.63,17.0,18.0,0.0,24.0,18.0,41.0,laptop,LAP_b7246faf75c1,"Brand: Asus. Model: ROG GL552JX-CN316T. Product: Asus Rog GL552JX-CN316T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch). Processor: Intel Core i7 4th Gen 4750HQ. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce GTX 950M. Screen size: 15.6 inches. Weight: 2.6 kg. Price: ₹81990.0. Rating: 3.63 out of 5.",
LAP_6573c50fb4bd,Acer,Aspire R3 131T,R3 131T,acer,"Acer Aspire R3 131T Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Sky Blue, 11.6 inch)",Aspire,Intel Pentium Dual Core,Intel Integrated HD Graphics,False,4.0,1.6,2MB,500GB,4.0,HDD,11.6,1366x768 pixels,1366.0,768.0,1049088.0,1.58,298.00 x 211.00 x 20.90,298.0,211.0,20.9,Windows 10,802.11 a/b/g/n/ac,4.0,2,"1 x USB 2.0, 1 x USB 3.0",1,1,2.0,True,False,Yes,Touchpad,4.0,Blue,,Stereo Speakers,SD Card Reader,Yes,Standard,,27669.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_6573c50fb4bd,"Brand: Acer. Model: Aspire R3 131T. Product: Acer Aspire R3 131T Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Sky Blue, 11.6 inch). Processor: Intel Pentium Dual Core. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics. Dedicated graphics: No. Screen size: 11.6 inches. Weight: 1.58 kg. Price: ₹27669.0.",Yes
LAP_14c8abadda0a,Dell,Inspiron 3567,3567,dell,"Dell Inspiron 3567 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Inspiron,Intel Core i3 6th Gen 6006U,Intel Integrated HD Graphics 520,False,4.0,2.0,3MB,1TB,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.25,380.00 x 260.30 x 25.15,380.0,260.3,25.15,Windows 10,802.11 ac,4.1,3,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,4.0,Black,Yes,Stereo Speakers,,Yes,,10/100,28590.0,3.27,1127.0,28.0,7.0,11.0,18.0,36.0,laptop,LAP_14c8abadda0a,"Brand: Dell. Model: Inspiron 3567. Product: Dell Inspiron 3567 Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch). Processor: Intel Core i3 6th Gen 6006U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics 520. Dedicated graphics: No. Screen size: 15.6 inches. Weight: 2.25 kg. Price: ₹28590.0. Rating: 3.27 out of 5.",Yes
LAP_1506ca835c9d,Acer,Nitro 5 AN515-51,5 AN515-51,acer,"Acer Nitro 5 AN515-51 Laptop (Windows 10 Home, 8GB RAM, 128GB HDD, Intel Core i5, Black, 15.6 inch)",Nitro,Intel Core i5 7th Gen 7300HQ,Nvidia GeForce GTX 1050,,8.0,2.5,6MB,128GB,8.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.7,390.00 x 266.00 x 26.75,390.0,266.0,26.75,Windows 10 Home,802.11 a/b/g/n/ac,4.0,4,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,False,False,Yes,Touchpad,4.0,Black,Yes,Stereo Speakers,,Yes,,Gigabit Ethernet,56990.0,4.16,285.0,9.0,3.0,7.0,25.0,56.0,laptop,LAP_1506ca835c9d,"Brand: Acer. Model: Nitro 5 AN515-51. Product: Acer Nitro 5 AN515-51 Laptop (Windows 10 Home, 8GB RAM, 128GB HDD, Intel Core i5, Black, 15.6 inch). Processor: Intel Core i5 7th Gen 7300HQ. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce GTX 1050. Screen size: 15.6 inches. Weight: 2.7 kg. Price: ₹56990.0. Rating: 4.16 out of 5.",Yes
LAP_dc9dfff864da,Acer,Aspire 3 A315-51-56GT,A315-51-56GT,acer,"Acer Aspire 3 A315-51-56GT Laptop (Windows 10 Home, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Aspire 3,Intel Core i5 6006U,Intel Integrated HD Graphics 520,False,4.0,2.0,3MB,1TB,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.1,381.60 x 259.00 x 21.00,381.6,259.0,21.0,Windows 10 Home,802.11 a/b/g/n/ac,4.1,3,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,False,False,Yes,Touchpad,2.0,Black,Yes,Stereo Speakers,SD Card Reader,Yes,,Gigabit Ethernet,58496.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_dc9dfff864da,"Brand: Acer. Model: Aspire 3 A315-51-56GT. Product: Acer Aspire 3 A315-51-56GT Laptop (Windows 10 Home, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch). Processor: Intel Core i5 6006U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics 520. Dedicated graphics: No. Screen size: 15.6 inches. Weight: 2.1 kg. Price: ₹58496.0.",Yes
LAP_b7870ee176c4,HP,Omen 15-CE074TX,15-CE074TX,hp,"HP Omen 15-CE074TX Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Shadow Black, 15.6 inch)",Omen,Intel Core i7 7th Gen 7700HQ,Nvidia GeForce GTX 1060,,16.0,2.8,6MB,No,16.0,HDD,15.6,3840x2160 pixels,3840.0,2160.0,8294400.0,2.6,388.60 x 275.60 x 24.90,388.6,275.6,24.9,Windows 10 Home,802.11 ac,4.2,5,3 x USB 3.0,0,3,3.0,False,False,Yes,Touchpad,4.0,Shadow Black,Yes,2 Speakers,Digital Media Reader,Yes,,Gigabit Ethernet,142990.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_b7870ee176c4,"Brand: HP. Model: Omen 15-CE074TX. Product: HP Omen 15-CE074TX Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Shadow Black, 15.6 inch). Processor: Intel Core i7 7th Gen 7700HQ. RAM: 16.0 GB. Storage capacity: 16.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce GTX 1060. Screen size: 15.6 inches. Weight: 2.6 kg. Price: ₹142990.0.",Yes
LAP_b8d23d57564a,Dell,Inspiron 7567,7567,dell,"Dell Inspiron 7567 Laptop (Windows 10, 16GB RAM, 1250GB HDD, Intel Core i7, Black, 15.6 inch)",Inspiron,Intel Core i7 7th Gen 7700HQ,Nvidia GeForce GTX 1050 Ti,,16.0,2.8,6MB,No,16.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.62,384.90 x 274.73 x 25.44,384.9,274.73,25.44,Windows 10,802.11 ac,4.2,3,3 x USB 3.0,0,3,3.0,False,False,Yes,Touchpad,6.0,Black,Yes,Stereo Speakers,1 Micro SD Card Reader,Yes,,Gigabit Ethernet,57990.0,3.75,73.0,25.0,1.0,3.0,16.0,55.0,laptop,LAP_b8d23d57564a,"Brand: Dell. Model: Inspiron 7567. Product: Dell Inspiron 7567 Laptop (Windows 10, 16GB RAM, 1250GB HDD, Intel Core i7, Black, 15.6 inch). Processor: Intel Core i7 7th Gen 7700HQ. RAM: 16.0 GB. Storage capacity: 16.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce GTX 1050 Ti. Screen size: 15.6 inches. Weight: 2.62 kg. Price: ₹57990.0. Rating: 3.75 out of 5.",Yes
LAP_c3c8452c8ec3,Acer,Predator Triton PT715-51-732Q,Triton PT715-51-732Q,acer,"Acer Predator Triton PT715-51-732Q Laptop (Windows 10, 32GB RAM, 32GB HDD, Intel Core i7, Red & Black, 15.6 inch)",Predator,Intel Core i7 7th Gen 7700HQ,Nvidia GeForce GTX 1080,,32.0,2.8,6MB,No,32.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.6,393.00 x 266.00 x 18.90,393.0,266.0,18.9,Windows 10,802.11 a/b/g/n/ac,4.1,5,"1 x USB 2.0, 3 x USB 3.0",1,3,4.0,False,False,Yes,Touchpad,3.0,"Red, Black",Yes,Yes,,Yes,,Gigabit Ethernet,248981.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_c3c8452c8ec3,"Brand: Acer. Model: Predator Triton PT715-51-732Q. Product: Acer Predator Triton PT715-51-732Q Laptop (Windows 10, 32GB RAM, 32GB HDD, Intel Core i7, Red & Black, 15.6 inch). Processor: Intel Core i7 7th Gen 7700HQ. RAM: 32.0 GB. Storage capacity: 32.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce GTX 1080. Screen size: 15.6 inches. Weight: 2.6 kg. Price: ₹248981.0.",Yes
LAP_9eba5bfa11ee,Asus,A555LA-XX2564T,A555LA-XX2564T,asus,"Asus A555LA-XX2564T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Matte White, 15.6 inch)",,Intel Core i3 4005U,Intel Integrated HD Graphics 4400,False,4.0,1.7,3MB,1TB,4.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.3,382.00 x 256.00 x 25.80,382.0,256.0,25.8,Windows 10,802.11 b/g/n,4.0,3,"1 x USB 2.0, 2 x USB 3.0",1,2,3.0,False,False,Yes,Touchpad,2.0,Matte White,Yes,Yes,SD Card Reader,Yes,Standard,10/100/1000 Base T,38290.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_9eba5bfa11ee,"Brand: Asus. Model: A555LA-XX2564T. Product: Asus A555LA-XX2564T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Matte White, 15.6 inch). Processor: Intel Core i3 4005U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics 4400. Dedicated graphics: No. Screen size: 15.6 inches. Weight: 2.3 kg. Price: ₹38290.0.",Yes
LAP_f763a42b9bbe,Asus,A541UJ-DM464,A541UJ-DM464,asus,"Asus A541UJ-DM464 Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch)",A Series,Intel Core i3 6006U,Nvidia GeForce 920M,,4.0,2.16,3MB,1TB,4.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.0,381.00 x 252.00 x 27.60,381.0,252.0,27.6,DOS,802.11 b/g/n,4.0,1,"1 x USB 2.0, 1 x USB 3.0, 1 x USB 3.0 (Type C)",1,2,3.0,False,False,Yes,Touchpad,,Silver,,2 Speakers,SDXC Card Reader,Yes,,10/100,25000.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_f763a42b9bbe,"Brand: Asus. Model: A541UJ-DM464. Product: Asus A541UJ-DM464 Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch). Processor: Intel Core i3 6006U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce 920M. Screen size: 15.6 inches. Weight: 2.0 kg. Price: ₹25000.0.",Yes
LAP_dedba8ef9fa0,Asus,ZenBook Flip UX360UAK-DQ213T,UX360UAK-DQ213T,asus,"Asus Zenbook UX360UAK-DQ213T Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i7, Rose Gold, 13.3 inch)",ZenBook Flip,Intel Core i7 7th Gen 7500U,Intel Integrated HD Graphics,False,8.0,2.7,4MB,No,8.0,HDD,13.3,3200x1800 pixels,3200.0,1800.0,5760000.0,1.27,321.00 x 219.00 x 13.90,321.0,219.0,13.9,Windows 10 Home,802.11 ac,4.1,3,"2 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",0,3,3.0,True,False,,Touchpad,3.0,Rose Gold,,Yes,1 Micro SD Card Reader,,Micro,,99899.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_dedba8ef9fa0,"Brand: Asus. Model: ZenBook Flip UX360UAK-DQ213T. Product: Asus Zenbook UX360UAK-DQ213T Laptop (Windows 10, 8GB RAM, 512GB HDD, Intel Core i7, Rose Gold, 13.3 inch). Processor: Intel Core i7 7th Gen 7500U. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Intel Integrated HD Graphics. Dedicated graphics: No. Screen size: 13.3 inches. Weight: 1.27 kg. Price: ₹99899.0.",
LAP_62b57be686f5,Dell,Inspiron 3576,3576,dell,"Dell Inspiron 3576 Laptop (Windows 10 Home, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Inspiron,Intel Core i7 8th Gen 8250U,Intel Integrated UHD Graphics 620,False,4.0,1.6,6MB,2TB,4.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.13,380.00 x 260.30 x 23.65,380.0,260.3,23.65,Windows 10,802.11 ac,4.1,3,1 x USB 2.0,1,0,1.0,False,False,Yes,Touchpad,4.0,Black,Yes,2 Speakers,,Yes,,10/100,38400.0,3.1,223.0,30.0,7.0,15.0,21.0,28.0,laptop,LAP_62b57be686f5,"Brand: Dell. Model: Inspiron 3576. Product: Dell Inspiron 3576 Laptop (Windows 10 Home, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch). Processor: Intel Core i7 8th Gen 8250U. RAM: 4.0 GB. Storage capacity: 4.0 GB. Storage type: HDD. Graphics processor: Intel Integrated UHD Graphics 620. Dedicated graphics: No. Screen size: 15.6 inches. Weight: 2.13 kg. Price: ₹38400.0. Rating: 3.1 out of 5.",Yes
LAP_88024fbccf1d,Acer,Nitro 5 AN515-51-75A2,5 AN515-51-75A2,acer,"Acer Nitro 5 AN515-51-75A2 Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Nitro,Intel Core i7 7300HQ,Nvidia GeForce GTX 1050,,16.0,2.5,6MB,1TB,16.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.7,390.00 x 266.00 x 26.75,390.0,266.0,26.75,Windows 10,802.11 a/b/g/n/ac,4.0,4,"2 x USB 2.0, 1 x USB 3.0",2,1,3.0,False,False,Yes,Touchpad,4.0,Black,Yes,Stereo Speakers,,Yes,,Gigabit Ethernet,102990.0,4.08,14.0,7.0,7.0,14.0,14.0,57.0,laptop,LAP_88024fbccf1d,"Brand: Acer. Model: Nitro 5 AN515-51-75A2. Product: Acer Nitro 5 AN515-51-75A2 Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch). Processor: Intel Core i7 7300HQ. RAM: 16.0 GB. Storage capacity: 16.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce GTX 1050. Screen size: 15.6 inches. Weight: 2.7 kg. Price: ₹102990.0. Rating: 4.08 out of 5.",Yes
LAP_35fdc49e4614,Acer,Aspire 5 A515-51G,A515-51G,acer,"Acer Aspire 5 A515-51G Laptop (Linux, 8GB RAM, 1000GB HDD, Intel Core i5, Steel Grey, 15.6 inch)",Aspire 5,Intel Core i3 8250U,Nvidia GeForce MX150,,8.0,1.6,6MB,1TB,8.0,HDD,15.6,1366x768 pixels,1366.0,768.0,1049088.0,2.2,381.60 x 263.00 x 20.95,381.6,263.0,20.95,Windows 10,802.11 a/b/g/n/ac,4.0,3,"1 x USB 2.0, 1 x USB 3.0",1,1,2.0,False,False,Yes,Touchpad,4.0,Black,Yes,Stereo Speakers,,Yes,,Gigabit Ethernet,29990.0,3.83,12.0,25.0,0.0,0.0,17.0,58.0,laptop,LAP_35fdc49e4614,"Brand: Acer. Model: Aspire 5 A515-51G. Product: Acer Aspire 5 A515-51G Laptop (Linux, 8GB RAM, 1000GB HDD, Intel Core i5, Steel Grey, 15.6 inch). Processor: Intel Core i3 8250U. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce MX150. Screen size: 15.6 inches. Weight: 2.2 kg. Price: ₹29990.0. Rating: 3.83 out of 5.",Yes
LAP_4b25a146c10f,Asus,ROG Strix GL503GE-EN041T,GL503GE-EN041T,asus,"Asus Rog Strix GL503GE-EN041T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",ROG Strix,Intel Core i7 8th Gen 8750H,Nvidia GeForce GTX 1050 Ti,,8.0,2.2,9MB,No,8.0,HDD,15.6,1920x1080 pixels,1920.0,1080.0,2073600.0,2.6,384.00 x 262.00 x 24.00,384.0,262.0,24.0,Windows 10,802.11 ac,5.0,5,"1 x USB 2.0, 3 x USB 3.0",1,3,4.0,False,False,Yes,Touchpad,4.0,Black,Yes,2 Speakers,SD Card Reader,Yes,,Gigabit Ethernet,75999.0,,,0.0,0.0,0.0,0.0,0.0,laptop,LAP_4b25a146c10f,"Brand: Asus. Model: ROG Strix GL503GE-EN041T. Product: Asus Rog Strix GL503GE-EN041T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch). Processor: Intel Core i7 8th Gen 8750H. RAM: 8.0 GB. Storage capacity: 8.0 GB. Storage type: HDD. Graphics processor: Nvidia GeForce GTX 1050 Ti. Screen size: 15.6 inches. Weight: 2.6 kg. Price: ₹75999.0.",Yes
